opcod,species,nind,biomass
7898,VAR,1,5.839325175900403
7900,ABL,242,244.5395064067106
7900,ANG,6,7668.0857308544255
7900,BOU,27,44.240318168127025
7900,BRB,11,316.40259793184003
7900,BRE,7,277.0048062045556
7900,BRO,3,2121.1200205859886
7900,CHE,5,131.68465759462921
7900,GAR,184,3196.498312293149
7900,GOU,5,33.41603729748397
7900,GRE,9,77.66410679664496
7900,LOR,33,322.71733145652246
7900,PCH,40,461.79061363924654
7900,PER,42,347.1947833365206
7900,PES,20,100.0305169524885
7900,ROT,5,67.12087228350774
7900,SIL,7,29168.714438018873
7901,ABL,23,19.996867078210926
7901,ANG,12,27650.596136373064
7901,BOU,5,6.502489546477444
7901,BRE,6,40.004299134286896
7901,CHE,20,261.16568065738016
7901,GAR,91,484.45651435963043
7901,GOU,12,37.13125623226215
7901,GRE,4,27.88789463452948
7901,HOT,1,1.4056562020524799
7901,PER,12,141.20964138418654
7901,ROT,26,354.71138077165386
7901,SIL,1,14.093953892181824
7903,ABL,9,225.1582869157845
7903,BRE,2,627.9821125558232
7903,CHA,422,850.7365726687106
7903,CHE,61,5606.129292156298
7903,GAR,40,3491.4208410178912
7903,GOU,76,1554.2411774729167
7903,LOF,62,446.9039254267866
7903,PER,2,336.39420697098944
7903,TRF,2,211.47915373653623
7903,VAI,173,452.71451140579956
7903,VAR,4,530.4938401086785
7904,ABL,90,52.96817127646258
7904,ANG,24,76483.3666273359
7904,BOU,43,12.534681519689034
7904,BRE,40,65.94895497152211
7904,BRO,2,365.8099064157902
7904,CHE,104,118.19676422376058
7904,GAR,485,466.1227179440721
7904,GOU,69,84.39161643038622
7904,GRE,27,113.82526853998893
7904,PER,14,606.1494183759077
7904,PES,69,345.68253169468676
7904,PSR,34,26.44380093964237
7904,ROT,34,356.870781261125
7904,SIL,3,519.7396242543819
7905,ABL,211,233.21791947283245
7905,ANG,193,101740.5891151842
7905,BAF,55,206.43884316750186
7905,BOU,282,210.48569670397677
7905,BRB,27,274.20132041444464
7905,BRE,10,95.37674965718905
7905,CHA,1,0.8287916174806996
7905,CHE,178,1270.8928341782703
7905,GAR,325,1280.047477522533
7905,GOU,235,480.4295696391709
7905,GRE,16,107.50524672881784
7905,PER,20,285.5054833268496
7905,PES,4,20.00424976433467
7905,PSR,3,5.918823232339758
7905,SIL,5,591.5003968278811
7905,SPI,218,306.4869850473382
7912,ABL,24,23.0093963943762
7912,ANG,18,43352.475216425126
7912,BRE,12,514.5899329053583
7912,BRO,10,3064.665557369589
7912,CHE,10,267.7030939100817
7912,GAR,92,542.4304052485645
7912,GOU,2,4.937092067141331
7912,PER,3,213.2681438625914
7912,PES,52,469.4574817935183
7912,ROT,3,138.38397573470627
7912,TAN,1,1.2421125483943718
7913,CHA,32,218.36819594029402
7913,CHE,4,1664.4804197673677
7913,GOU,5,90.45946470952663
7913,LOF,28,209.12583262091866
7913,SPI,73,974.4023652356417
7913,TRF,14,856.6853962145681
7913,VAI,18,104.51621431540211
7914,ABL,6,232.44791137095288
7914,CHA,368,889.3709927590492
7914,CHE,54,10764.205345579625
7914,GAR,34,4899.08530651175
7914,GOU,44,1384.6321118077442
7914,LOF,38,153.48456572216557
7914,PER,3,641.7120754555435
7914,TAC,1,476.53971565960876
7914,TRF,13,178.7744663248675
7914,VAI,111,295.4676516770864
7914,VAR,2,263.74673249606883
7915,ABH,7,9.863057712615264
7915,ABL,85,703.2822889185592
7915,ANG,9,22492.820785237054
7915,BOU,6,5.533745370481742
7915,BRB,25,259.51727406092243
7915,BRE,5,225.93520843911887
7915,CAS,2,615.3254151638155
7915,CCO,4,11809.384446347738
7915,CHE,96,3123.733507838106
7915,GAR,219,2139.9499360375257
7915,GOU,41,333.70569251800896
7915,GRE,1,13.31078216649785
7915,PER,6,230.90635838040322
7915,PES,11,60.036338526855864
7915,ROT,12,143.58016328935847
7915,SAN,2,796.571089646451
7915,SIL,1,167.0938858699194
7921,ANG,26,11646.531465130609
7921,BRB,5,579.3068403789533
7921,BRO,1,447.59555536389314
7921,CHE,30,3417.865157746219
7921,GAR,11,425.1186559300523
7921,GOU,10,85.54645203783541
7921,LOF,29,116.09442128671768
7921,PER,2,157.16612888811048
7921,TRF,1,274.2710226409596
7921,VAI,171,297.5514034222324
7925,ABL,262,758.4914641391604
7925,ANG,108,84317.71107115007
7925,ASP,3,545.1910441492688
7925,BAF,103,484.167407286679
7925,BOU,227,130.06350825480382
7925,BRB,17,86.57557762755674
7925,CHE,217,2972.3936883113147
7925,GAR,300,1945.0200692168148
7925,GOU,215,833.7477130535102
7925,GRE,3,20.9193979815654
7925,HOT,6,401.18196471799575
7925,IDE,2,22.99132117147641
7925,PER,8,154.86651669871512
7925,PES,1,0.7704333710933713
7925,PSR,2,0.4636218070423513
7925,SPI,177,321.63230916379734
7925,VAR,6,166.6237509664687
7926,ABL,652,872.6580274749365
7926,ANG,107,114076.64817813144
7926,BAF,247,863.9055842104287
7926,BOU,628,578.8449913511038
7926,BRB,6,18.902406533814254
7926,BRO,1,280.1445300602527
7926,CCO,1,3.1126297971395505
7926,CHA,1,2.0907437764506556
7926,CHE,426,3489.8202377970115
7926,GAR,220,1178.824091414765
7926,GOU,411,1943.2518694565902
7926,GRE,3,26.388575578906387
7926,HOT,19,162.9055559903818
7926,LOR,1,4.998793363936755
7926,LPP,1,6.0633076844285565
7926,PER,6,174.39943654296857
7926,PES,1,2.2038742999758774
7926,PSR,27,76.8968574948003
7926,ROT,1,16.62752784363209
7926,SIL,5,13981.726501727684
7926,SPI,163,299.8135628596976
7926,TAN,2,7.2594028935943955
7926,VAR,26,439.73261118835114
7927,ABL,313,213.24417475631992
7927,ANG,9,7748.080927591248
7927,BBG,1,18.95843492292915
7927,BOU,301,289.3017227295244
7927,BRB,4,25.574406959650464
7927,BRE,46,2089.7965604728392
7927,CCO,5,32.81310313149663
7927,CHE,42,50.00752378384992
7927,GAR,153,4110.429238461139
7927,GOU,25,49.84573853174482
7927,GRE,2,21.62723200219855
7927,LOR,6,24.483138466695248
7927,PCH,3,39.85497572138694
7927,PER,37,544.424590236297
7927,PES,12,48.523840248228765
7927,ROT,17,319.196303438219
7927,SIL,1,17816.71708282761
7927,SPI,1,1.6770881290875632
7927,TAN,3,2.739773357383324
7928,ABL,5,3.4761738513149516
7928,ANG,7,13737.952497519245
7928,BOU,26,22.05772815335724
7928,BRE,34,8.899840007020954
7928,BRO,3,461.9464115252101
7928,CCO,2,5.418839260261044
7928,CHE,19,231.7500443346463
7928,GAR,109,421.7383978758039
7928,GOU,7,11.155731872746927
7928,GRE,4,20.81403730270035
7928,HOT,1,74.05089929111901
7928,LOF,1,0.714894200185901
7928,PER,3,38.44725041192466
7928,PES,2,23.730154461983084
7928,ROT,89,143.29285058094507
7928,SIL,19,7373.72775082671
7930,ABL,194,330.56656134748124
7930,ANG,136,77104.66548063047
7930,BAF,38,526.353646224475
7930,BOU,73,42.06469453656222
7930,BRB,34,319.43704047660543
7930,BRE,2,22.96307242993764
7930,CHE,148,1865.3434684821618
7930,GAR,256,1698.863124994553
7930,GOU,112,412.99595375538564
7930,GRE,4,51.92390476967131
7930,HOT,2,179.78928927966177
7930,LOR,1,3.8962522066025334
7930,PER,17,283.31155336791534
7930,SIL,1,371.4334207266075
7930,SPI,196,463.06665797398745
7930,VAR,1,45.912503395490944
7932,ABH,19,20.34323509888474
7932,ABL,83,509.6102474943195
7932,ANG,4,6779.534834716115
7932,BOU,62,70.32517771629733
7932,BRB,55,593.9779595165038
7932,BRE,2,127.78588837245834
7932,CCO,3,9259.05879122173
7932,CHE,66,1247.595873774564
7932,GAR,113,1268.5178735980317
7932,GOU,10,31.78602971793634
7932,GRE,2,15.644511602145373
7932,PER,5,98.00368206406432
7932,PES,12,35.97492980598127
7932,PSR,2,3.112233299753485
7932,ROT,5,81.23715250314098
7932,SIL,4,36118.02064131956
7932,TAN,1,1.981571383453888
7932,VAR,10,25.11515919273974
7937,CHA,62,200.82584405310473
7937,CHE,6,2174.828868640772
7937,GOU,9,266.54865949595006
7937,LOF,63,450.0140799636015
7937,SPI,84,774.7169087215567
7937,TRF,15,1087.9685939929677
7937,VAI,10,36.16183140010121
7938,ABL,2,19.717980639852996
7938,CHA,484,1128.6254585839763
7938,CHE,41,6325.726137690392
7938,EPT,9,6.113893599017494
7938,GAR,16,1799.5890173097189
7938,GOU,36,815.2774207312114
7938,LOF,90,431.8663076143353
7938,TRF,5,496.0568363097932
7938,VAI,316,869.5824602320577
7941,ABL,206,909.4362904196828
7941,ANG,13,32244.658234644157
7941,BAF,14,20.21491032440842
7941,BOU,17,16.701275341964475
7941,BRB,1,0.4770085619580468
7941,BRE,65,65.62519529244851
7941,BRO,4,1479.5245041947665
7941,CHE,180,4410.708731017086
7941,GAR,280,1252.507753517479
7941,GOU,128,269.95779042179055
7941,GRE,15,32.139002058969744
7941,PER,4,388.8944816120495
7941,PES,83,398.81615630783324
7941,ROT,15,8.902263257235973
7941,SIL,12,537.3675029954027
7942,ABL,232,649.8956440969088
7942,ANG,95,107585.2124212856
7942,ASP,1,31.82496598203676
7942,BAF,103,453.0418536513939
7942,BOU,335,421.6893153624351
7942,BRB,15,31.527565885932873
7942,BRE,13,23.554338067940662
7942,BRO,5,1178.346352027227
7942,CCO,2,5793.5053015973035
7942,CHE,261,1794.4444143622272
7942,GAR,72,1952.7425339276406
7942,GOU,470,2576.643400582456
7942,HOT,1,101.06812271622613
7942,PCH,1,11.48153621496882
7942,PER,19,226.78483752032056
7942,PES,1,13.698618525423939
7942,PSR,5,18.677070308946977
7942,ROT,3,22.48082363955788
7942,SIL,10,1178.293983338734
7942,SPI,184,222.22553386530228
7943,ABL,7,44.227931285002235
7943,ANG,9,23574.22891690724
7943,BOU,4,1.4467749154314473
7943,BRE,3,1.2828054266698905
7943,BRO,1,80.28296638056509
7943,CHE,11,399.47296911809684
7943,GAR,25,284.8985811236297
7943,PER,15,213.6543489267197
7943,PES,6,69.34835029315069
7943,ROT,25,141.3966725901082
7943,SIL,7,449.27255271473064
7943,TAN,4,2.1341298762449963
7944,ABL,157,95.46140828662203
7944,ANG,3,736.3942364740507
7944,BAF,1,1880.4868260333724
7944,BOU,120,73.26490670425997
7944,BRB,5,134.75709483596302
7944,BRE,11,721.7100193071208
7944,BRO,3,297.8719016758565
7944,CHE,24,457.9997192361703
7944,GAR,183,2243.525537023865
7944,GOU,11,6.395317503775301
7944,GRE,3,32.427014506120045
7944,HOT,2,622.8563878365163
7944,LOR,3,20.766143916930435
7944,PER,30,341.92119565587865
7944,PES,11,61.726800642973195
7944,ROT,14,89.21776831711198
7944,SIL,2,1133.7701629095632
7944,TAN,1,0.399114253392897
7945,ANG,30,21716.720485771264
7945,BRE,3,238.27875905910304
7945,BRO,1,825.5342305258358
7945,CHE,22,1276.9151007927012
7945,GAR,20,593.3419588461153
7945,GOU,16,161.0971117553169
7945,LOF,30,131.6957830524174
7945,PER,4,159.81860198875793
7945,TRF,7,659.143048673669
7945,VAI,137,233.75572319988467
7947,ANG,11,4895.020974970816
7947,BRB,3,94.21441138802946
7947,CHE,10,1255.8609027322084
7947,GOU,11,150.4662759420235
7947,LOF,16,61.16948977617224
7947,PER,1,41.65000284202943
7947,TRF,4,221.81176482534977
7947,VAI,183,467.1903707430019
7947,VAR,2,29.450361827714666
7949,ABL,27,11.31456917430367
7949,ANG,18,50241.198943329706
7949,BOU,39,25.185430423940755
7949,BRB,12,29.393678134969097
7949,BRO,1,123.46551377363396
7949,CCO,2,37.228511803756376
7949,CHE,5,122.36331516630243
7949,GAR,166,404.7405006120367
7949,GOU,14,17.455870602186696
7949,GRE,11,20.02527307767609
7949,PER,9,160.2727045538026
7949,PES,13,35.63143895186411
7949,ROT,59,97.44503174793365
7949,SIL,30,5972.305528499496
7949,TAN,1,35.39525510464636
7950,ABH,1,1.091833034029151
7950,ABL,48,266.7865806859295
7950,ANG,9,13392.07732544088
7950,BOU,265,299.056795062977
7950,BRB,31,449.6202326052151
7950,BRO,1,31.14116422211141
7950,CAS,1,435.5604056672142
7950,CHE,64,1332.7819912498512
7950,GAR,48,568.7105229035136
7950,GOU,13,85.10235236887512
7950,GRE,3,27.94738219458466
7950,PER,9,237.617486197335
7950,PES,20,123.72343150307181
7950,PSR,18,51.1255256333616
7950,ROT,3,40.447593546716675
7950,SIL,4,39871.39887389557
7950,TAN,1,30.46727634928001
7950,VAR,4,7.262103502050475
7955,ABL,15,75.39191598494541
7955,ANG,11,33278.91899852094
7955,BOU,214,182.09847474870026
7955,BRB,44,62.16053176987669
7955,BRO,3,866.4494444083234
7955,CHA,1,0.24259890425901817
7955,CHE,22,599.1706320696087
7955,GAR,158,786.5887707927207
7955,GOU,58,106.59608370844886
7955,PER,375,843.7059707438269
7955,ROT,78,197.40975933237817
7955,SIL,23,4379.833506115305
7955,TAN,3,8.412573629778237
7957,ABL,106,259.3328707546026
7957,ANG,210,85316.32353344964
7957,ASP,4,42.06194494245594
7957,BAF,148,1465.9835724713837
7957,BOU,165,193.0647559942319
7957,BRB,93,691.4574423185529
7957,CCO,1,40.83062910787262
7957,CHE,196,2475.0725784949555
7957,GAR,216,1758.3325804867736
7957,GOU,253,2714.8479757029436
7957,GRE,7,54.347218710653976
7957,LPP,4,90.02775822017783
7957,PER,47,780.9570710865744
7957,PES,1,0.152068780223109
7957,SIL,6,24444.24968858835
7957,SPI,100,245.95531926326416
7957,VAI,1,1.2421125483943718
7957,VAR,2,22.14554159083895
7958,ABL,546,840.7019991395903
7958,ANG,118,129407.20201863865
7958,BAF,456,4399.311590701759
7958,BOU,444,729.8415489075754
7958,BRB,32,39.56727154176558
7958,BRO,1,511.12388290167576
7958,CCO,5,8762.612096063554
7958,CHE,405,4630.965897058003
7958,GAR,209,3930.9464684924255
7958,GOU,469,3396.043032036036
7958,GRE,3,20.971127651443897
7958,HOT,2,78.18014794373155
7958,IDE,1,12.557315063587213
7958,LOR,1,9.828845852951789
7958,LPP,2,50.77669880108206
7958,PER,9,449.7247662756156
7958,PES,6,34.110990687190316
7958,PSR,10,32.00745842773213
7958,SIL,21,102056.29431712387
7958,SPI,124,224.77795761510575
7958,TAN,1,2.567730265405008
7958,VAR,1,13.698618525423939
7959,BRE,1,709.4564791677211
7959,CHA,466,976.60111502838
7959,CHE,87,7400.010737093172
7959,GAR,18,2708.479391663772
7959,GOU,13,314.16541983311475
7959,LOF,143,725.3491911996774
7959,PER,1,77.7496214630087
7959,TRF,6,433.8599210528619
7959,VAI,800,1229.889401877597
7959,VAR,6,1293.0067506892608
7960,CHA,114,333.4587977319218
7960,CHE,8,1628.5014784372327
7960,GOU,6,91.66123464325761
7960,LOF,46,299.8110018668199
7960,SPI,124,663.6809199836702
7960,TRF,8,477.61321336348084
7960,VAI,17,52.219702470586036
8016,CHA,26,121.89804350770324
8016,CHE,2,1612.0321527049464
8016,GAR,1,65.88288475765752
8016,GOU,11,218.59507155976442
8016,LOF,82,384.720927063113
8016,SPI,23,110.24657608217532
8016,TRF,3,444.9983502981535
8016,VAI,104,339.6993300733586
8017,ANG,1,5638.763327353921
8017,CHA,21,115.60860505962074
8017,CHE,16,5653.747439366147
8017,GAR,2,396.8347199080604
8017,GOU,24,307.0778226638187
8017,LOF,126,514.41054727844
8017,PER,1,85.51439779180802
8017,SPI,48,305.66859968600664
8017,VAI,239,647.9137476941695
8021,ANG,1,777.6871819333078
8021,BRB,1,81.57012029125106
8021,CHA,61,122.0363930733855
8021,CHE,76,6247.1265896634695
8021,GAR,4,181.90301682891936
8021,GOU,37,457.67744428274716
8021,LOF,71,236.08243752436823
8021,PER,3,32.992206104568325
8021,TRF,3,1000.4578038071957
8021,VAI,28,67.9908810647191
8022,ANG,1,3493.1571547752337
8022,BRB,1,26.62802840484879
8022,BRE,1,126.91372445786168
8022,CHA,98,225.18071291349568
8022,CHE,61,2323.0419061287394
8022,GAR,2,216.1511058777482
8022,GOU,31,157.25037917665253
8022,LOF,110,676.5392686422815
8022,PER,1,20.973469892190902
8022,ROT,1,47.6961744843328
8022,TRF,10,100.02850138775985
8022,VAI,32,64.30507548465475
8051,ANG,1,6162.637115839663
8051,BOU,1,0.8287916174806996
8051,BRE,3,22.368831764107806
8051,BRO,22,4380.735316121504
8051,CHA,37,55.55393973640001
8051,EPT,3,0.22145153706538112
8051,GAR,42,618.0019904583313
8051,LOF,19,96.12835537347473
8051,PER,14,157.91317551697438
8051,PES,26,84.07907580328222
8051,ROT,1,6.769650329058175
8052,ANG,4,6549.669080744962
8052,BRO,2,761.0048826919173
8052,CHA,30,119.07166252446537
8052,CHE,28,112.92669839725285
8052,EPT,3,1.138315850337354
8052,GAR,45,951.1392133363911
8052,LOF,21,128.15070040340305
8052,PER,13,330.75449473138536
8052,PES,1,10.799782503921495
8052,ROT,1,4.424541431141755
8099,ANG,1,561.3669260094258
8099,BRO,1,323.6357442523494
8099,CHA,30,116.4066520637021
8099,CHE,71,4044.5675326537585
8099,GAR,35,1239.2006139162286
8099,GOU,129,721.267138006431
8099,LOF,44,202.1129722729032
8099,ROT,4,107.57019120861554
8099,TAN,1,33.22260506094248
8099,TRF,7,821.6618824144801
8099,VAI,259,450.43200862425005
8100,ANG,2,8657.077064139597
8100,CHA,11,44.18338422493544
8100,CHE,96,2594.9140673552056
8100,GAR,31,753.3484074058422
8100,GOU,100,1342.597689452492
8100,LOF,30,148.76956447422782
8100,PER,8,549.4953546933098
8100,PES,1,2.2038742999758774
8100,ROT,7,157.82237910750897
8100,TRF,9,659.6658523204426
8100,VAI,261,453.35259989949697
8101,ANG,5,14144.511815502048
8101,CHA,17,109.49963280709629
8101,CHE,22,3656.4611831634943
8101,GAR,23,1391.709741080593
8101,GOU,101,2213.935070005231
8101,LOF,76,368.26429538392097
8101,PER,9,330.0811213986295
8101,PES,7,51.41130592728625
8101,ROT,35,517.7646176949128
8101,TRF,4,359.5111836110908
8101,VAI,186,481.06686621742864
8109,EPT,10,5.640076696480218
8109,LOF,74,319.91421805071315
8110,EPT,8,6.91839166584494
8110,LOF,88,482.21834994724964
8124,ABL,3,28.013055271800734
8124,ANG,2,3157.0095454929424
8124,CHE,20,2813.484244134754
8124,GAR,13,287.47476574033914
8124,GOU,31,168.99916823820402
8124,LOF,63,238.173380355804
8124,VAI,69,97.40180736838975
8124,VAR,7,400.36421606192397
8125,ABL,2,19.98593520504736
8125,ANG,2,3385.8153203404427
8125,BRO,2,936.316481730277
8125,CAS,1,24.25750938253339
8125,CHE,56,5234.328046589743
8125,GAR,11,205.71988765090663
8125,GOU,29,209.02569880513514
8125,LOF,28,117.49203124404475
8125,PER,1,14.496861144736997
8125,ROT,3,50.64989066599256
8125,TAC,1,419.8534695725098
8125,VAI,47,89.83577328222144
8125,VAR,1,77.7496214630087
8149,CHA,45,125.62114275280071
8149,CHE,1,173.44957323799352
8149,LOF,90,568.4666456875608
8149,TRF,47,2812.434965341311
8149,VAI,32,81.02209288805837
8150,CHA,144,286.46642476118006
8150,CHE,2,458.30667630625544
8150,GOU,9,248.81326073054768
8150,LOF,32,202.24653632876527
8150,TRF,94,5626.178460878769
8150,VAI,40,57.71855942605928
8151,CHA,44,147.2125963475315
8151,CHE,6,1212.7467763958116
8151,GOU,4,95.2059585837952
8151,LOF,58,372.55896664148935
8151,TRF,86,4707.569578298584
8151,VAI,25,51.002666400785856
8154,ABH,3,2.3997577351561783
8154,ANG,3,10229.104008285802
8154,BOU,358,265.3066186111018
8154,BRB,1,26.62802840484879
8154,BRE,29,2615.98830109459
8154,BRO,6,1584.9665221958812
8154,CHE,16,1228.5898524560187
8154,EPT,6,3.8768221589239995
8154,GAR,73,2264.7505316512033
8154,GOU,413,705.0876950063556
8154,LOF,11,39.46395930393531
8154,PCH,7,330.54076878244774
8154,PER,129,961.1704714955599
8154,PES,6,67.21179187221894
8154,TAN,6,1968.8358006914434
8155,ANG,25,25700.636833862907
8155,BOU,130,59.64793149418589
8155,BRB,66,1048.3242891313482
8155,BRO,4,2459.7556826182486
8155,CHE,97,2663.3408079977885
8155,GAR,253,6264.187612051658
8155,GOU,103,734.9411167777836
8155,LOF,15,36.85730537793409
8155,PCH,305,6712.806447273869
8155,PER,5,207.99657123287326
8155,PES,58,538.6901942300447
8155,ROT,99,75.44448627197201
8155,TAN,10,2999.071241258833
8156,ANG,67,31134.337296766473
8156,BRB,18,153.87959289588608
8156,BRO,5,965.2482158205545
8156,CHE,63,2472.706011781202
8156,EPT,1,0.714894200185901
8156,GAR,133,3157.3484727501773
8156,GOU,133,1326.638851445843
8156,LOF,44,79.08426902092431
8156,PCH,5,144.0758014369598
8156,PER,47,1155.003513696924
8156,PES,72,736.6475437349969
8156,ROT,7,117.07595389757873
8156,TAN,10,323.2759348399754
8161,ABL,2,0.4364058084605502
8161,ANG,11,14899.5635281447
8161,BOU,77,63.480165083631704
8161,CHA,40,89.71104654709256
8161,CHE,200,5645.995893489806
8161,GAR,116,1868.295259858866
8161,GOU,188,1424.4959626507148
8161,GRE,2,9.035297120154318
8161,LOF,222,356.22531907860605
8161,PCH,2,122.10321202386093
8161,PER,11,313.22462775459263
8161,PES,1,9.21516963277736
8161,VAI,524,523.2621363881499
8162,ANG,10,6189.5224067369045
8162,BOU,164,55.956780422955845
8162,CHA,36,82.08552820523339
8162,CHE,72,4099.653047798845
8162,GAR,37,1496.0662682584048
8162,GOU,155,1835.6904435838962
8162,LOF,354,1031.5277612209777
8162,PER,6,271.35486847221125
8162,PES,1,3.8962522066025334
8162,TRF,1,807.3671221319315
8162,VAI,306,472.533447432052
8184,BOU,14,30.97032496669406
8184,CAS,1,30.46727634928001
8184,CHA,90,261.2684395912046
8184,CHE,4,2682.246687000802
8184,EPT,29,13.070126307480963
8184,GAR,2,299.09520076327857
8184,GOU,28,460.4316953298109
8184,LOF,172,889.0010464696677
8184,TRF,1,400.7593307327044
8184,VAI,545,837.3927057365834
8185,BAF,1,4.998793363936755
8185,BOU,16,20.486082231824398
8185,CHA,137,371.6543456118346
8185,CHE,11,6643.413739890669
8185,EPT,37,10.19724541711542
8185,GAR,2,64.90507467720376
8185,GOU,40,529.2891863845268
8185,LOF,608,3048.1942658829785
8185,TRF,9,110.35586466646333
8185,VAI,1574,2325.546553154327
8186,ANG,14,1225.645476994088
8186,CHA,95,240.53428000221612
8186,LOF,11,75.0760952663022
8186,TRF,65,2976.4018630174064
8186,VAI,46,98.8155062884455
8187,ANG,12,2776.1067582987453
8187,CHA,149,307.89931151623443
8187,LOF,11,112.26369398006338
8187,TRF,99,4357.291598759664
8187,VAI,45,84.42911545845683
8188,ANG,39,6594.170201601166
8188,CHA,202,729.5947047827846
8188,LOF,7,54.42390626888901
8188,TRF,124,6188.135914365858
8188,VAI,8,24.23918687096232
8216,ANG,6,1278.7086961392997
8216,GAR,5,257.22934948808256
8216,GOU,65,563.4140075327838
8216,LOF,155,1128.2058326097
8216,PER,6,263.7008957763271
8216,PES,2,2.497489236081631
8216,VAI,587,964.7849920207026
8217,ANG,1,84.1857618189199
8217,EPT,16,13.700269862480859
8217,GAR,1,0.029700786375453748
8217,GOU,53,256.16268145570655
8217,LOF,102,353.81587831127933
8217,PES,6,52.163232009055164
8217,VAI,1851,1317.4604399546336
8218,CHA,271,248.8189923322985
8218,CHE,4,971.4763476829439
8218,LOF,93,343.7823591029317
8218,TRF,33,2048.1418173913967
8218,VAI,114,197.8357236089513
8218,VAR,1,274.2710226409596
8219,CHA,375,196.4736714910875
8219,CHE,3,734.9468965069204
8219,GOU,2,4.342545272461841
8219,LOF,65,184.81946702382993
8219,TRF,19,1673.8838019643015
8219,VAI,130,244.19698296498962
8236,CHA,62,129.5609868347844
8236,CHE,1,4.424541431141755
8236,GAR,2,2.343680297535939
8236,GOU,2,19.10290128270846
8236,LOF,20,211.82738549102842
8236,PER,1,26.62802840484879
8236,TRF,12,562.1349627341372
8236,VAI,503,1045.449023478476
8237,BRO,2,251.19919470100223
8237,CHA,173,256.8408615930763
8237,CHE,1,3.41198137788356
8237,GOU,2,12.729865693081434
8237,LOF,31,165.14867661924637
8237,TRF,10,414.3777867620629
8237,VAI,678,711.3972138460631
8238,CHA,328,644.2645559157241
8238,LOF,43,213.78985551255772
8238,TRF,8,365.2350650480623
8238,VAI,165,269.9700037824851
8255,ABL,1,0.6621033104115669
8255,ANG,248,37976.16284191358
8255,CHE,136,4323.324212700522
8255,GAR,68,41.69724798106432
8255,GOU,1,0.6119899605103116
8255,LOF,15,59.14719713490635
8255,PES,1,0.13367042938800858
8255,TRF,2,490.780465237435
8256,ANG,402,81493.13517217203
8256,BRO,2,246.48076094549884
8256,CHE,108,11885.636462283434
8256,GAR,71,554.712488485946
8256,LOF,31,200.28441365854567
8256,PES,2,28.17360455570651
8256,TRF,9,1275.7948316726909
8257,ANG,519,78252.9098461235
8257,CHE,185,6441.193947602103
8257,EPI,1,1.091833034029151
8257,GAR,27,700.1242702009063
8257,LOF,103,609.303351943894
8257,PER,2,69.22885785191026
8257,PES,1,14.907413181491464
8257,TAN,2,53.623592044799004
8257,TRF,1,150.91209493707203
8266,ANG,1,987.6940751160053
8266,CAS,3,39.18630554707274
8266,CCO,1,4.998793363936755
8266,CHE,13,38.59594366979764
8266,GOU,55,293.25008517470803
8266,LOF,138,521.5841480529779
8266,PER,31,32.08892679986278
8266,PES,4,4.002080509535041
8266,VAI,17,61.19291785411351
8267,ANG,2,1102.736200367227
8267,CAS,3,28.450068331257455
8267,CHE,11,1229.8266841055759
8267,GAR,65,2827.686459518025
8267,GOU,57,745.4122868753187
8267,LOF,37,295.5960563194796
8267,PER,43,453.65292361810066
8267,PES,1,0.8287916174806996
8267,ROT,1,26.021481913590325
8267,TRF,12,413.09894590551517
8267,VAI,8,39.015376551767595
8268,ABL,43,528.661538320787
8268,ANG,1,485.0338861615673
8268,BRB,21,665.16244313331
8268,BRE,13,909.6843300508692
8268,CHE,20,2437.772160631638
8268,GAR,66,983.8316404671768
8268,GOU,30,107.90191200136536
8268,LOF,8,38.14443896884384
8268,PER,10,244.96862378837952
8268,PES,2,22.69835269734531
8268,VAR,1,9.21516963277736
8269,ABL,26,370.94582363360666
8269,ANG,16,4037.9063355951057
8269,BRB,5,155.33973010121733
8269,BRE,15,1801.3361850079555
8269,CHE,91,4376.030057306739
8269,GAR,304,2205.1872916788884
8269,GOU,108,622.2987603504298
8269,LOF,5,21.82923133710104
8269,PER,37,766.9523304479131
8269,ROT,8,125.22668660474838
8269,SPI,2,6.427442713985739
8340,CHA,26,127.0528873829916
8340,OBR,3,1331.7282762879295
8340,TRF,32,3262.0992363566324
8341,ANG,6,27308.221503214314
8341,BRO,1,415.9869347214433
8341,CHA,74,204.51591829818145
8341,LOF,6,20.167885873569936
8341,TRF,13,1329.412248927659
8341,VAI,35,92.30977829132425
8342,ANG,5,15091.44565144123
8342,CHA,68,241.7027907445961
8342,CHE,2,1109.1620050390109
8342,LOF,1,0.3302371535907368
8342,TRF,9,1064.3357479032013
8342,VAI,63,144.5340057601375
8343,ANG,11,32082.804106687523
8343,CHA,73,205.1965284130321
8343,GAR,1,12.930371958061588
8343,LOF,9,35.387497383599005
8343,TRF,8,689.9407373163064
8343,VAI,51,174.52145794555182
8344,ANG,8,26929.250220412345
8344,CHA,19,63.13840451526673
8344,EPT,2,1.1090122595889849
8344,LOF,6,19.766169093434137
8344,TRF,6,1294.803814232971
8344,VAI,36,82.23254982387196
8345,ANG,29,71930.25412307169
8345,CHA,70,302.3691170463776
8345,CHE,5,184.29671689134835
8345,EPT,1,0.8287916174806996
8345,LOF,5,18.45841835443858
8345,TAC,1,286.1017165920965
8345,TRF,20,776.6397786764043
8345,VAI,62,177.68210556581286
8346,ANG,21,50748.93547786808
8346,CHA,29,46.93928130608882
8346,CHE,3,54.53576955018039
